source_id,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,phot_variable_flag,non_single_star,has_xp_continuous,phot_bp_n_obs,phot_rp_n_obs
4037358426191922688,5.4902577,5.9617524,4.851555,1.1101975,NOT_AVAILABLE,0,true,27,25
4035245096041719424,6.4809737,6.4333076,6.519334,-0.08602619,NOT_AVAILABLE,0,true,30,26
4037463292131089536,7.267763,7.2692637,7.188608,0.080655575,NOT_AVAILABLE,0,true,33,33
4069523951550440832,6.8938456,7.0359015,6.594732,0.44116974,NOT_AVAILABLE,0,true,21,21
4177224620176470912,4.5056276,4.714032,4.16821,0.54582214,NOT_AVAILABLE,0,true,27,23
4066022591147527552,5.885749,5.8955927,5.7921786,0.10341406,NOT_AVAILABLE,0,true,18,18
4093968702062993664,5.279456,5.284643,5.185267,0.0993762,NOT_AVAILABLE,0,false,19,18
4052359028870465280,3.9981618,4.918051,3.0770905,1.8409603,NOT_AVAILABLE,0,false,20,19
4097791502146559872,7.2427053,8.403258,6.139171,2.2640872,VARIABLE,0,false,21,20
4097796621733266432,7.6238894,8.640729,6.5807395,2.0599895,NOT_AVAILABLE,0,false,22,22
4104325483127941504,6.2164187,6.809887,5.448473,1.361414,VARIABLE,0,false,15,16
4076915349846977664,2.5435061,3.4018164,2.200824,1.2009923,NOT_AVAILABLE,0,false,15,15
4076939607797219968,6.5214143,6.548358,6.409613,0.13874483,NOT_AVAILABLE,0,true,23,23
4093346863913375232,6.6607327,6.9030566,6.2261295,0.6769271,VARIABLE,0,true,21,19
4093372083943352320,7.0113573,7.115222,6.7606397,0.3545823,NOT_AVAILABLE,0,false,20,19
4155413814250528128,4.6127195,4.8182817,4.3116775,0.5066042,NOT_AVAILABLE,0,false,15,15
4085919765884068736,6.5842776,7.1368203,5.8780894,1.2587309,NOT_AVAILABLE,0,false,17,17
4195355188960090624,6.4685535,6.442098,6.4754815,-0.03338337,NOT_AVAILABLE,0,false,35,33
6444391655040244992,3.137527,5.3753304,2.2563672,3.1189632,VARIABLE,0,true,22,22
4191794317470513664,5.7834744,6.0210614,5.2493243,0.7717371,NOT_AVAILABLE,0,false,34,33
6750856228950043264,3.220193,4.746093,2.3685837,2.377509,NOT_AVAILABLE,0,false,24,24
6850594406170094080,7.3370132,7.565096,6.9398713,0.6252246,VARIABLE,0,true,34,31
6674382927491854848,2.8521497,3.6026647,2.3804884,1.2221763,NOT_AVAILABLE,0,true,32,31
6777965134807570560,5.056479,5.7767982,4.236113,1.5406852,NOT_AVAILABLE,0,true,38,35
6476205852190128512,5.5940537,6.53354,4.631475,1.9020648,NOT_AVAILABLE,0,true,41,35
6881531326185815808,6.2478423,6.1898513,6.3185363,-0.128685,VARIABLE,0,true,31,31
6781898465857257472,4.431923,4.883766,3.815967,1.0677991,NOT_AVAILABLE,0,true,43,37
6832163911228998784,4.8392615,5.415859,4.129351,1.2865081,NOT_AVAILABLE,0,true,40,35
6401464693867773568,4.0891333,4.349649,3.644071,0.70557785,NOT_AVAILABLE,0,true,55,50
6894198082390222464,5.677966,5.7716413,5.493105,0.27853632,NOT_AVAILABLE,0,true,28,24
6828125061423674752,3.5300386,4.055,2.9158626,1.1391373,NOT_AVAILABLE,0,true,36,36
6611527455503953536,4.440129,5.2411957,3.5765655,1.6646302,NOT_AVAILABLE,0,true,44,43
6611824083124944384,6.326205,6.429916,6.106389,0.32352686,NOT_AVAILABLE,0,true,43,39
6625981669722090112,5.457787,5.71736,5.047373,0.6699872,NOT_AVAILABLE,0,true,21,19
6508776375901968640,5.2305317,5.541717,4.7359624,0.80575466,NOT_AVAILABLE,0,true,45,43
2622551324935995136,5.681845,6.1530795,5.0523624,1.1007171,NOT_AVAILABLE,0,false,18,14
6520955322608285824,2.9805827,4.4669456,2.2610514,2.2058942,NOT_AVAILABLE,0,true,46,46
6515731817739456256,5.8873706,6.1899242,5.418404,0.77152014,NOT_AVAILABLE,0,true,37,35
2632117385335567872,3.4539876,4.4881563,2.5769365,1.9112198,NOT_AVAILABLE,0,false,11,14
6492406743706907776,3.891795,4.1096663,3.5140402,0.5956261,NOT_AVAILABLE,0,true,51,55
6538585991555664128,4.3475127,4.311884,4.426353,-0.11446905,NOT_AVAILABLE,0,false,12,12
2390144081839340288,5.153671,5.094563,5.2415786,-0.14701557,VARIABLE,0,false,17,15
2442861747380543104,3.2927852,4.6557207,2.4196117,2.236109,NOT_AVAILABLE,0,false,29,29
2428589330539122304,4.390705,5.21679,3.5192978,1.6974924,NOT_AVAILABLE,0,false,36,36
4040808968507325312,8.900142,8.965168,8.751967,0.21320057,NOT_AVAILABLE,0,true,34,34
4040804158143154560,9.151803,9.29197,8.88558,0.4063902,NOT_AVAILABLE,0,true,38,35
4040844840088710656,10.104261,10.375628,9.666941,0.7086878,NOT_AVAILABLE,0,true,34,29
4040800893964862080,9.639964,9.771384,9.155628,0.61575603,NOT_AVAILABLE,0,true,22,19
4040820341586756224,8.407221,9.212577,7.5301356,1.6824412,NOT_AVAILABLE,0,true,33,26
5317972984874048000,7.03942,6.9760404,7.125503,-0.1494627,NOT_AVAILABLE,0,true,38,35
5321180844402213504,8.376491,8.34862,8.306371,0.04224968,NOT_AVAILABLE,0,true,39,39
5321196301989898624,9.365212,9.012414,8.418297,0.59411716,NOT_AVAILABLE,0,true,36,34
5318049534067120512,8.672149,8.852132,8.345428,0.5067034,NOT_AVAILABLE,0,true,36,39
5318169866178702976,6.4320326,6.3810987,6.494219,-0.11312008,NOT_AVAILABLE,0,true,28,29
5318565651704167680,8.815298,9.008932,8.462206,0.5467262,VARIABLE,0,true,48,49
5321582715910437376,8.44069,8.533467,8.25035,0.2831173,NOT_AVAILABLE,2,true,42,42
5318113550566048256,5.427765,5.347576,5.5437975,-0.19622135,NOT_AVAILABLE,0,true,27,25
5318541982145960064,5.1587687,5.0862126,5.2492933,-0.16308069,NOT_AVAILABLE,0,true,22,19
5321626009181506688,7.4335275,7.378803,7.5033107,-0.124507904,VARIABLE,0,true,42,40
5318117330136955392,7.2142963,7.189963,7.2028713,-0.012908459,VARIABLE,0,true,34,30
5318083382715884928,7.291506,7.4154334,7.047698,0.3677354,NOT_AVAILABLE,0,true,42,37
5318547273548061824,3.5350146,3.5431633,3.6934586,-0.15029526,NOT_AVAILABLE,0,true,26,26
5318543425255007872,5.5331173,5.4675317,5.6290007,-0.16146898,NOT_AVAILABLE,0,true,29,27
5318111351542618496,8.342756,8.90142,7.6287374,1.2726822,NOT_AVAILABLE,0,true,42,39
5318554111133634432,7.266926,7.2537723,7.2621756,-0.008403301,NOT_AVAILABLE,0,true,34,29
5318501368933313280,8.895432,9.438587,8.195154,1.243433,NOT_AVAILABLE,0,true,39,38
5318575448532526848,7.854989,7.995659,7.1455636,0.8500953,NOT_AVAILABLE,0,true,26,22
5318499822745556992,7.3699145,7.3627877,7.3564,0.0063877106,NOT_AVAILABLE,0,true,29,31
5318485048061677952,5.582136,5.3987045,5.5795946,-0.18089008,VARIABLE,0,true,29,28
5317874475508122752,8.635525,8.726054,8.451365,0.27468872,NOT_AVAILABLE,0,true,45,43
5318486456810851072,4.8141437,4.72141,4.945196,-0.22378635,VARIABLE,0,true,26,21
5317887321743547264,9.267728,9.476674,8.908957,0.56771755,NOT_AVAILABLE,0,true,37,38
5318579606060497408,9.477423,9.721259,9.07223,0.6490288,NOT_AVAILABLE,0,true,39,40
5318285173154004352,7.7826505,7.7947674,7.541368,0.25339937,VARIABLE,0,true,35,33
5318318918726520576,7.534003,7.5634,7.447877,0.11552286,NOT_AVAILABLE,0,true,37,36
5318270608933694208,8.964086,9.0195265,8.83525,0.18427658,NOT_AVAILABLE,0,true,47,49
5318215495911387136,9.43994,9.580889,9.177032,0.40385628,VARIABLE,0,true,47,46
5318630973868090496,9.199049,9.392638,8.8636,0.5290384,NOT_AVAILABLE,0,true,45,44
5318327165064125696,9.371377,9.376844,9.321992,0.054852486,NOT_AVAILABLE,0,true,36,33
5318323935248518144,7.619093,7.575302,7.660365,-0.08506298,NOT_AVAILABLE,0,true,42,41
5318309534208474112,9.204484,9.218134,9.152583,0.065550804,NOT_AVAILABLE,0,true,37,37
5318418939925144448,7.673119,7.750708,7.5044284,0.24627972,VARIABLE,0,true,43,44
5318412686452956800,6.2689447,6.217115,6.334348,-0.11723328,NOT_AVAILABLE,0,true,37,36
5318182197020586112,9.526507,9.748058,9.143576,0.60448265,NOT_AVAILABLE,0,true,33,35
4041572819821784192,10.489006,10.727337,10.092685,0.63465214,NOT_AVAILABLE,0,true,40,37
4041565840444161536,11.331866,11.514672,10.986781,0.52789116,NOT_AVAILABLE,2,true,42,42
4041561339318438912,9.152475,9.94554,8.286765,1.6587753,NOT_AVAILABLE,0,true,39,36
