source_id                RA                DEC  BFcalspec calspec BFdawd      dawd BFngsl ngsl BFspss spss BFuves uves BFxsl xsl BFindo indo BFmiles miles BFstelib stelib PVL
           4494267870326116864     264.740961     13.329467 9       none 9       none 0       NGSL 9       none 9       none 0        xsl 9       none 9       none 9       none       none
           1362451076122760320     264.866151     46.006348 9       none 9       none 0       NGSL 9       none 9       none 9       none 9       none 0      MILES 9       none       none
           1637717179389828224     264.237914     68.759396 9       none 9       none 0       NGSL 9       none 9       none 9       none 9       none 9       none 9       none       none
           4164893700353983104     266.941328     -9.606049 9       none 9       none 0       NGSL 9       none 9       none 0        xsl 9       none 9       none 9       none       none
           4594497769766809216     266.613213     27.717275 9       none 9       none 0       NGSL 9       none 9       none 9       none 9       none 0      MILES 9       none       none
           4468813931327385600     268.906329      2.074948 9       none 9       none 0       NGSL 9       none 9       none 0        xsl 9       none 9       none 9       none       none
           4474747621924408320     269.233324      6.487723 9       none 9       none 0       NGSL 9       none 9       none 0        xsl 9       none 9       none 9       none       none
           4609802834185436928     269.063271     37.250566 9       none 9       none 0       NGSL 9       none 9       none 9       none 9       none 9       none 9       none       none
           4150413750729448320     269.658162    -13.100378 9       none 9       none 0       NGSL 9       none 9       none 9       none 9       none 9       none 9       none       none
           4474806789394684544     270.030497      6.553904 9       none 9       none 0       NGSL 9       none 9       none 0        xsl 9       none 9       none 9       none       none
           4469314179061640320     270.161320      2.931526 9       none 9       none 0       NGSL 9       none 9       none 9       none 9       none 0      MILES 0     STELIB       none
           4069469560083491712     270.476590    -22.780302 9       none 9       none 0       NGSL 9       none 9       none 9       none 9       none 9       none 9       none       none
           4476214061198753280     270.837715      8.419409 9       none 9       none 0       NGSL 9       none 9       none 0        xsl 9       none 9       none 9       none       none
           4469466083462011008     271.166834      3.778719 9       none 9       none 0       NGSL 9       none 9       none 9       none 9       none 0      MILES 0     STELIB       none
           4177731838628465408     271.284114     -3.032798 9       none 9       none 0       NGSL 9       none 9       none 9       none 9       none 9       none 9       none       none
           2114103235192312576     271.869695     43.461636 9       none 9       none 0       NGSL 9       none 9       none 9       none 9       none 0      MILES 9       none       none
           4606525396178706176     272.008802     36.400440 9       none 9       none 0       NGSL 9       none 9       none 9       none 9       none 9       none 9       none       none
           4471126479159876096     272.436624      4.603183 9       none 9       none 0       NGSL 9       none 9       none 0        xsl 9       none 9       none 9       none       none
           4469871906338470528     273.265949      2.980580 9       none 9       none 1       NGSL 9       none 9       none 1        xsl 9       none 9       none 9       none       none
           4591092238654107904     272.975573     31.405458 9       none 9       none 0       NGSL 9       none 9       none 9       none 9       none 0      MILES 9       none       none
           2124735886293410688     272.775856     50.791998 9       none 9       none 0       NGSL 9       none 9       none 9       none 9       none 0      MILES 9       none       none
           4274869292908169088     273.640303      0.175676 9       none 9       none 0       NGSL 9       none 9       none 0        xsl 9       none 9       none 9       none       none
           4470930186283476736     274.309830      5.753513 9       none 9       none 0       NGSL 9       none 9       none 0        xsl 9       none 9       none 9       none       none
           2161275788716592256     273.477933     64.397443 9       none 9       none 0       NGSL 9       none 9       none 9       none 9       none 9       none 0     STELIB       none
           4523421627299918464     275.704665     17.826685 9       none 9       none 0       NGSL 9       none 9       none 9       none 9       none 9       none 9       none       none
           4585277815014537984     277.475909     26.657066 9       none 9       none 0       NGSL 9       none 9       none 9       none 9       none 0      MILES 9       none       none
           4529105346500347264     277.567652     21.866830 9       none 9       none 0       NGSL 9       none 9       none 9       none 9       none 9       none 9       none       none
           4286321977835614976     279.728979      6.270833 9       none 9       none 0       NGSL 9       none 9       none 0        xsl 9       none 9       none 9       none       none
           4279979582440702720     280.130270      2.684375 9       none 9       none 0       NGSL 9       none 9       none 0        xsl 9       none 9       none 9       none       none
           4285492327595742080     280.938768      5.737370 9       none 9       none 1       NGSL 9       none 9       none 0        xsl 9       none 9       none 9       none       none
           2117279002732678656     281.145679     43.833267 9       none 9       none 0       NGSL 9       none 9       none 9       none 9       none 9       none 9       none       none
           4253353396643672448     281.870426     -5.705294 9       none 9       none 0       NGSL 9       none 9       none 9       none 9       none 0      MILES 0     STELIB       none
           4266584541504540928     282.405032      0.836125 9       none 9       none 0       NGSL 9       none 9       none 0        xsl 9       none 9       none 9       none       none
           2093536183004234752     282.902152     36.539085 9       none 9       none 0       NGSL 9       none 9       none 9       none 9       none 0      MILES 9       none       none
           4279028985902356096     283.282635      1.755554 9       none 9       none 0       NGSL 9       none 9       none 0        xsl 9       none 9       none 9       none       none
           4279028985902356096     283.282635      1.755554 9       none 9       none 0       NGSL 9       none 9       none 0        xsl 9       none 9       none 9       none       none
           4279028985902356096     283.282635      1.755554 9       none 9       none 0       NGSL 9       none 9       none 0        xsl 9       none 9       none 9       none       none
           4100872505552406784     283.679630    -15.603067 9       none 9       none 0       NGSL 9       none 9       none 9       none 9       none 9       none 9       none       none
           2268048503896398720     281.782240     74.725757 9       none 9       none 0       NGSL 9       none 9       none 9       none 9       none 1      MILES 0     STELIB       none
           4265363121612814720     283.964465     -0.739915 9       none 9       none 0       NGSL 9       none 9       none 0        xsl 9       none 9       none 9       none       none
           4264967400467007232     284.094404     -1.799948 9       none 9       none 0       NGSL 9       none 9       none 0        xsl 9       none 0      MILES 0     STELIB       none
           4264967400467007232     284.094404     -1.799948 9       none 9       none 0       NGSL 9       none 9       none 0        xsl 9       none 0      MILES 0     STELIB       none
           6662114164434611712     284.720810    -48.505923 9       none 9       none 0       NGSL 9       none 9       none 9       none 9       none 9       none 9       none       none
           4268663477469514496     284.242065      2.461635 9       none 9       none 0       NGSL 9       none 9       none 0        xsl 9       none 9       none 9       none       none
           4268663477469514496     284.242065      2.461635 9       none 9       none 0       NGSL 9       none 9       none 0        xsl 9       none 9       none 9       none       none
           2106630885454013184     283.833884     43.946451 9       none 9       none 0       NGSL 9       none 9       none 9       none 9       none 0      MILES 9       none       none
           4506321713245405184     284.695518     13.906441 9       none 9       none 0       NGSL 9       none 9       none 9       none 9       none 0      MILES 9       none       none
           4506929502678142336     284.905417     15.067972 9       none 9       none 0       NGSL 9       none 9       none 9       none 9       none 9       none 9       none       none
           2043823929421342848     284.735912     32.689563 9       none 9       none 0       NGSL 9       none 9       none 9       none 9       none 0      MILES 0     STELIB       none
           2103877089862772352     285.414864     41.490230 9       none 9       none 0       NGSL 9       none 9       none 9       none 9       none 9       none 9       none       none
           4262386503072909312     286.327291     -1.512161 9       none 9       none 0       NGSL 9       none 9       none 9       none 9       none 9       none 9       none       none
           2127789646700855040     289.214042     47.000404 9       none 9       none 0       NGSL 9       none 9       none 9       none 9       none 0      MILES 9       none       none
           6745589980571162752     290.721237    -32.920898 9       none 9       none 0       NGSL 9       none 9       none 9       none 9       none 9       none 9       none       none
           4515944295425699200     290.800864     20.278389 9       none 9       none 0       NGSL 9       none 9       none 9       none 9       none 0      MILES 9       none       none
           4287948945800741120     292.254099      1.950305 9       none 9       none 0       NGSL 9       none 9       none 9       none 9       none 0      MILES 9       none       none
           4314939276242251776     292.856280     11.627962 9       none 9       none 0       NGSL 9       none 9       none 9       none 9       none 9       none 9       none       none
           4180422412302938752     293.564713    -16.317613 9       none 9       none 0       NGSL 9       none 9       none 0        xsl 9       none 9       none 9       none       none
           4295095221652796160     293.523260      7.378242 9       none 9       none 0       NGSL 9       none 9       none 9       none 9       none 0      MILES 9       none       none
           2261614264931057664     293.097598     69.653451 9       none 9       none 0       NGSL 9       none 9       none 9       none 9       none 0      MILES 9       none       none
           2078403295235690112     294.157643     44.694468 9       none 9       none 0       NGSL 9       none 9       none 9       none 9       none 1      MILES 9       none       none
           2080047236917822976     294.893979     45.957544 9       none 9       none 0       NGSL 9       none 9       none 9       none 9       none 9       none 9       none       none
           2135550755683405952     295.452938     50.524354 9       none 9       none 0       NGSL 9       none 9       none 9       none 9       none 0      MILES 9       none       none
           4189688954569244032     297.165062    -12.122406 9       none 9       none 0       NGSL 9       none 9       none 0        xsl 9       none 0      MILES 9       none       none
           2076894387328378240     297.326202     41.581685 9       none 9       none 0       NGSL 9       none 9       none 9       none 9       none 9       none 9       none       none
           2073743839843579776     297.655510     40.599724 9       none 9       none 0       NGSL 9       none 9       none 9       none 9       none 0      MILES 9       none       none
           2027951173435143680     297.878764     27.460206 9       none 9       none 0       NGSL 9       none 9       none 9       none 9       none 0      MILES 9       none       none
           1820374029621976704     298.441377     16.778108 9       none 9       none 0       NGSL 9       none 9       none 1        xsl 9       none 9       none 9       none       none
           1820374029621976704     298.441377     16.778108 9       none 9       none 0       NGSL 9       none 9       none 0        xsl 9       none 9       none 9       none       none
           4303364682926575744     298.790152     10.742236 9       none 9       none 0       NGSL 9       none 9       none 0        xsl 9       none 1      MILES 0     STELIB       none
           2075067858006232320     299.509968     40.926915 9       none 9       none 0       NGSL 9       none 9       none 9       none 9       none 9       none 9       none       none
           1807953155988203264     300.641581     15.589489 9       none 9       none 0       NGSL 9       none 9       none 9       none 9       none 9       none 9       none       none
           4248713560548849792     300.760460      5.737919 9       none 9       none 0       NGSL 9       none 9       none 9       none 9       none 9       none 9       none       none
           2029433521248546304     300.909357     29.894468 9       none 9       none 0       NGSL 9       none 9       none 9       none 9       none 0      MILES 9       none       none
           4190636669164572928     301.272544    -11.599485 9       none 9       none 0       NGSL 9       none 9       none 9       none 9       none 0      MILES 9       none       none
           1833199729671740800     300.962336     23.336629 9       none 9       none 0       NGSL 9       none 9       none 1        xsl 9       none 1      MILES 9       none       none
           1833199729671740800     300.962336     23.336629 9       none 9       none 0       NGSL 9       none 9       none 0        xsl 9       none 1      MILES 9       none       none
           1833199729671740800     300.962336     23.336629 9       none 9       none 0       NGSL 9       none 9       none 0        xsl 9       none 1      MILES 9       none       none
           2059103120983068160     301.589462     35.970513 9       none 9       none 0       NGSL 9       none 9       none 9       none 9       none 0      MILES 9       none       none
           2237963804179250176     301.388159     61.995734 9       none 9       none 0       NGSL 9       none 9       none 9       none 9       none 9       none 9       none       none
           4224259562941398400     303.499078     -0.865721 9       none 9       none 0       NGSL 9       none 9       none 9       none 9       none 9       none 9       none       none
           4216237663544948352     304.160080     -7.444449 9       none 9       none 0       NGSL 9       none 9       none 9       none 9       none 9       none 9       none       none
           6797587122396076928     305.116166    -29.197214 9       none 9       none 0       NGSL 9       none 9       none 0        xsl 9       none 0      MILES 9       none       none
           6875990375999580544     305.252980    -14.781406 9       none 9       none 0       NGSL 9       none 9       none 9       none 9       none 9       none 9       none       none
           2246581329639103872     304.385833     66.855012 9       none 9       none 0       NGSL 9       none 9       none 9       none 9       none 9       none 9       none       none
           6905364821265383424     305.753402     -9.654784 9       none 9       none 0       NGSL 9       none 9       none 1        xsl 9       none 9       none 9       none       none
           6905364821265383424     305.753402     -9.654784 9       none 9       none 0       NGSL 9       none 9       none 0        xsl 9       none 9       none 9       none       none
           2067518817314952576     305.557108     40.256674 9       none 9       none 0       NGSL 9       none 9       none 9       none 9       none 9       none 0     STELIB       none
           4246840611198113024     306.355960      6.641793 9       none 9       none 0       NGSL 9       none 9       none 1        xsl 9       none 9       none 9       none       none
           4246840611198113024     306.355960      6.641793 9       none 9       none 0       NGSL 9       none 9       none 0        xsl 9       none 9       none 9       none       none
           4245659976227848704     307.807468      5.220290 9       none 9       none 0       NGSL 9       none 9       none 9       none 9       none 9       none 9       none       none
           4233114892151395712     308.928002      3.302591 9       none 9       none 0       NGSL 9       none 9       none 0        xsl 9       none 9       none 9       none       none
           4231133434759619200     309.326610      0.096904 9       none 9       none 0       NGSL 9       none 9       none 0        xsl 9       none 9       none 9       none       none
           4231133434759619200     309.326610      0.096904 9       none 9       none 0       NGSL 9       none 9       none 0        xsl 9       none 9       none 9       none       none
           6863409385992156800     309.818004    -14.954863 9       none 9       none 0       NGSL 9       none 9       none 9       none 9       none 9       none 9       none       none
           1756079606122005248     309.683291     13.315127 9       none 9       none 0       NGSL 9       none 9       none 9       none 9       none 9       none 9       none       none
           6858374206854249728     310.205963    -18.794489 9       none 9       none 1       NGSL 9       none 9       none 1        xsl 9       none 9       none 9       none       none
           6858374206854249728     310.205963    -18.794489 9       none 9       none 1       NGSL 9       none 9       none 0        xsl 9       none 9       none 9       none       none
           1863091877405053184     310.260609     32.307239 9       none 9       none 0       NGSL 9       none 9       none 9       none 9       none 0      MILES 9       none       none
           1763000413344449792     311.664442     16.123416 9       none 9       none 0       NGSL 9       none 9       none 9       none 9       none 0      MILES 9       none       none
           1845660598015820800     313.031660     27.096693 9       none 9       none 0       NGSL 9       none 9       none 9       none 9       none 9       none 9       none       none
           6916198691587462272     315.343403     -2.514042 9       none 9       none 0       NGSL 9       none 9       none 1        xsl 9       none 9       none 9       none       none
           6916198691587462272     315.343403     -2.514042 9       none 9       none 0       NGSL 9       none 9       none 0        xsl 9       none 9       none 9       none       none
           2162316545207257600     316.232812     43.927857 9       none 9       none 0       NGSL 9       none 9       none 9       none 9       none 0      MILES 9       none       none
           1872046609345556480     316.748479     38.763862 9       none 9       none 0       NGSL 9       none 9       none 9       none 9       none 0      MILES 9       none       none
           2689931630869716096     317.316989     -0.234940 9       none 9       none 0       NGSL 9       none 9       none 0        xsl 9       none 9       none 9       none       none
           1744662586614707072     317.585622     10.130905 9       none 9       none 0       NGSL 9       none 9       none 9       none 9       none 0      MILES 9       none       none
           6829361221730142848     321.039935    -20.852438 9       none 9       none 1       NGSL 9       none 9       none 9       none 9       none 1      MILES 9       none       none
           2688034762857131136     321.465157      0.534407 9       none 9       none 0       NGSL 9       none 9       none 0        xsl 9       none 1      MILES 9       none       none
           2688034762857131136     321.465157      0.534407 9       none 9       none 0       NGSL 9       none 9       none 0        xsl 9       none 1      MILES 9       none       none
           2699301565882761344     321.679512      5.440544 9       none 9       none 0       NGSL 9       none 9       none 1        xsl 9       none 1      MILES 9       none       none
           2699301565882761344     321.679512      5.440544 9       none 9       none 0       NGSL 9       none 9       none 0        xsl 9       none 1      MILES 9       none       none
           2672702897842335872     322.367546     -3.515585 9       none 9       none 0       NGSL 9       none 9       none 0        xsl 9       none 1      MILES 9       none       none
           1797346167298274304     322.487179     23.638856 9       none 9       none 0       NGSL 9       none 9       none 9       none 9       none 9       none 9       none       none
           2671038928727970944     322.889803     -5.571211 9       none 9       none 0       NGSL 9       none 9       none 9       none 9       none 9       none 9       none       none
           1850440690450639232     323.262621     30.359776 9       none 9       none 0       NGSL 9       none 9       none 0        xsl 9       none 9       none 9       none       none
           1850440690450639232     323.262621     30.359776 9       none 9       none 0       NGSL 9       none 9       none 0        xsl 9       none 9       none 9       none       none
           2701125861831057792     324.432122      6.618382 9       none 9       none 0       NGSL 9       none 9       none 9       none 9       none 9       none 9       none       none
           1772187382746856320     326.131604     14.771437 9       none 9       none 0       NGSL 9       none 9       none 9       none 9       none 9       none 9       none       none
           1792900051510535296     326.734467     21.297400 9       none 9       none 0       NGSL 9       none 9       none 0        xsl 9       none 1      MILES 9       none       none
           1792900051510535296     326.734467     21.297400 9       none 9       none 0       NGSL 9       none 9       none 0        xsl 9       none 1      MILES 9       none       none
           1792900051510535296     326.734467     21.297400 9       none 9       none 0       NGSL 9       none 9       none 0        xsl 9       none 1      MILES 9       none       none
           1979339496603106432     327.980674     48.437146 9       none 9       none 0       NGSL 9       none 9       none 9       none 9       none 9       none 9       none       none
           2683023811628007296     330.540802      1.398992 9       none 9       none 0       NGSL 9       none 9       none 9       none 9       none 9       none 9       none       none
           6611824083124944384     332.177753    -33.125585 9       none 9       none 0       NGSL 9       none 0       UVES 9       none 9       none 9       none 9       none       none
           1879461475230522752     332.739900     24.488726 9       none 9       none 0       NGSL 9       none 9       none 9       none 9       none 0      MILES 9       none       none
           2199493438511811712     332.713770     58.201285 9       none 9       none 0       NGSL 9       none 9       none 9       none 9       none 0      MILES 9       none       none
           2230744513908056192     332.452278     72.341218 9       none 9       none 0       NGSL 9       none 9       none 9       none 9       none 9       none 9       none       none
           1906169987060497536     333.199369     34.604369 9       none 9       none 0       NGSL 9       none 9       none 9       none 9       none 9       none 9       none       none
           2737092364644010112     336.143505     16.150105 9       none 9       none 0       NGSL 9       none 9       none 9       none 9       none 9       none 9       none       none
           1999776222304976384     336.129095     49.476377 9       none 9       none 0       NGSL 9       none 9       none 9       none 9       none 9       none 9       none       none
           6385794694664872320     340.199663    -67.688681 9       none 9       none 0       NGSL 9       none 9       none 9       none 9       none 9       none 9       none       none
           1876331990259358976     341.633101     23.565612 9       none 9       none 0       NGSL 9       none 9       none 9       none 9       none 9       none 9       none       none
           2404410451368518144     343.688428    -16.272351 9       none 9       none 0       NGSL 9       none 9       none 9       none 9       none 0      MILES 9       none       none
           2835207319109249920     344.367571     20.769104 9       none 9       none 0       NGSL 9       none 9       none 9       none 9       none 0      MILES 9       none       none
           2648914040357320576     344.564723     -2.395451 9       none 9       none 0       NGSL 9       none 9       none 9       none 9       none 0      MILES 9       none       none
           2396530698208685312     345.062835    -22.524089 9       none 9       none 0       NGSL 9       none 9       none 9       none 9       none 9       none 9       none       none
           2212347171817904640     345.887268     67.209256 9       none 9       none 0       NGSL 9       none 9       none 9       none 9       none 9       none 9       none       none
           2816930274759413760     346.275327     16.561945 9       none 9       none 0       NGSL 9       none 9       none 9       none 9       none 9       none 9       none       none
           2406522235247996160     347.852243    -16.251543 9       none 9       none 0       NGSL 9       none 9       none 0        xsl 9       none 0      MILES 9       none       none
           1995681125599758592     349.177099     53.212423 9       none 9       none 0       NGSL 9       none 9       none 9       none 9       none 1      MILES 9       none       none
           2633584305645296768     349.850802     -5.124433 9       none 9       none 0       NGSL 9       none 9       none 9       none 9       none 9       none 9       none       none
           1923557384765462528     351.145475     41.112892 9       none 9       none 0       NGSL 9       none 9       none 9       none 9       none 0      MILES 9       none       none
           2839853133694170880     351.345858     23.404262 9       none 9       none 0       NGSL 9       none 9       none 9       none 9       none 9       none 9       none       none
           2633314341181013376     352.384471     -4.533774 9       none 9       none 0       NGSL 9       none 9       none 9       none 9       none 0      MILES 9       none       none
           1991693437445859840     352.832940     52.410564 9       none 9       none 0       NGSL 9       none 9       none 9       none 9       none 0      MILES 9       none       none
           2432369829471667200     354.414992    -13.060124 9       none 9       none 0       NGSL 9       none 9       none 9       none 9       none 9       none 9       none       none
           2281778105594488192     354.835781     77.633125 9       none 9       none 0       NGSL 9       none 9       none 9       none 9       none 0      MILES 9       none       none
            386569051169184384       0.181922     45.253338 9       none 9       none 0       NGSL 9       none 9       none 9       none 9       none 9       none 9       none       none
           2448177130188111232       0.456114     -3.027549 9       none 9       none 0       NGSL 9       none 9       none 0        xsl 9       none 9       none 9       none       none
           2448177130188111232       0.456114     -3.027549 9       none 9       none 0       NGSL 9       none 9       none 0        xsl 9       none 9       none 9       none       none
           4321939179572488960     294.550341     16.806974 9       none 9       none 0       NGSL 9       none 9       none 9       none 9       none 0      MILES 9       none       none
            272855565763652480      69.422784     52.891503 9       none 9       none 0       NGSL 9       none 9       none 9       none 9       none 9       none 9       none       none
           1833577819925426944     302.699848     23.965423 9       none 9       none 0       NGSL 9       none 9       none 0        xsl 9       none 0      MILES 9       none       none
             19316224572460416      39.028385      6.893339 9       none 9       none 0       NGSL 9       none 9       none 9       none 9       none 9       none 9       none       none
           1872046574983497216     316.753663     38.756073 9       none 9       none 0       NGSL 9       none 9       none 9       none 9       none 9       none 9       none       none
           5140693571158946048      24.771674    -17.947683 9       none 9       none 0       NGSL 9       none 9       none 9       none 9       none 9       none 9       none       none
           2185710338703934976     301.250286     54.430214 9       none 9       none 0       NGSL 9       none 9       none 9       none 9       none 9       none 9       none       none
            604911135364519808     132.764593     11.750770 9       none 9       none 0       NGSL 9       none 9       none 9       none 9       none 9       none 9       none       none
            604921202767814528     132.862501     11.864594 9       none 9       none 0       NGSL 9       none 9       none 9       none 9       none 9       none 9       none       none
           2022835523801236864     291.983374     24.347193 9       none 9       none 0       NGSL 9       none 9       none 9       none 9       none 9       none 9       none       none
           3927138467046454272     180.019116     19.419244 9       none 9       none 0       NGSL 9       none 9       none 9       none 9       none 9       none 9       none       none
           4009780024436992000     184.235928     27.739695 9       none 9       none 0       NGSL 9       none 9       none 9       none 9       none 9       none 9       none       none
           4646535078125821568      47.629731    -68.601398 9       none 9       none 9       none 1       SPSS 9       none 9       none 9       none 9       none 9       none       none
           3251244858154433536      57.209484     -0.976360 9       none 9       none 9       none 1       SPSS 9       none 9       none 9       none 9       none 9       none       none
           3304090857318319232      63.181748     11.863201 9       none 9       none 9       none 0       SPSS 9       none 9       none 9       none 9       none 9       none       none
           5639391810273308416     130.379501    -32.936495 9       none 9       none 9       none 1       SPSS 9       none 9       none 9       none 9       none 9       none       none
           2910503176753011840      89.104280    -27.859688 9       none 9       none 9       none 0       SPSS 9       none 9       none 9       none 9       none 9       none       none
           3772994667772794112     150.196669     -7.558558 9       none 9       none 9       none 0       SPSS 9       none 9       none 9       none 9       none 9       none       none
           5332606522595645952     176.456647    -64.843053 9       none 9       none 9       none 0       SPSS 9       none 9       none 9       none 9       none 0     STELIB       none
           3959631234670040704     189.347991     25.066509 9       none 9       none 9       none 0       SPSS 9       none 9       none 9       none 9       none 9       none       none
           6018034958869558912     245.891436    -39.229487 9       none 9       none 9       none 1       SPSS 9       none 9       none 9       none 9       none 9       none       none
           6749419923164242816     302.735116    -30.219616 9       none 9       none 9       none 1       SPSS 9       none 9       none 9       none 9       none 9       none       none
           2398029465700538880     343.171355    -20.593895 9       none 9       none 9       none 1       SPSS 9       none 9       none 9       none 9       none 9       none       none
           2405805697263561600     349.898576    -17.091195 9       none 9       none 9       none 1       SPSS 9       none 9       none 9       none 9       none 9       none       none
           3126052883671520896     101.305714      2.137411 9       none 9       none 9       none 0       SPSS 9       none 9       none 9       none 9       none 9       none       none
           3935488605023787392     190.465758     17.521987 9       none 9       none 9       none 1       SPSS 9       none 9       none 9       none 9       none 9       none       none
           3657546118655166080     209.713196     -2.914458 9       none 9       none 9       none 0       SPSS 9       none 9       none 9       none 9       none 9       none       none
           6123935314632189568     212.942995    -33.053963 9       none 9       none 9       none 0       SPSS 9       none 9       none 9       none 9       none 9       none       none
           4416639085227405952     234.200399     -0.251858 9       none 9       none 9       none 1       SPSS 9       none 9       none 9       none 9       none 9       none       none
           6210089815971933056     234.747351    -28.594391 9       none 9       none 9       none 0       SPSS 9       none 9       none 9       none 9       none 9       none       none
           5006170763042068480      10.445410    -33.652425 9       none 9       none 9       none 0       SPSS 9       none 9       none 9       none 9       none 9       none       none
           5024640977840398848      28.711018    -27.477626 9       none 9       none 9       none 1       SPSS 9       none 9       none 9       none 9       none 9       none       none
           4855735169813450624      57.095446    -39.144457 9       none 9       none 9       none 0       SPSS 9       none 9       none 9       none 9       none 9       none       none
           5444093531284061568     158.055318    -35.628273 9       none 9       none 9       none 1       SPSS 9       none 9       none 9       none 9       none 9       none       none
           1633391047814071808     269.493667     66.874797 9       none 9       none 9       none 1       SPSS 9       none 9       none 9       none 9       none 9       none       none
           2257926365492000768     271.016220     66.928838 9       none 9       none 9       none 1       SPSS 9       none 9       none 9       none 9       none 9       none       none
           6709878766312642944     279.107072    -44.310962 9       none 9       none 9       none 0       SPSS 9       none 9       none 9       none 9       none 9       none       none
           2552928187080872832      12.296740      5.376557 9       none 9       none 9       none 0       SPSS 9       none 9       none 9       none 9       none 9       none       none
            572487740053132288      25.365226     83.583386 9       none 9       none 9       none 0       SPSS 9       none 9       none 9       none 9       none 9       none       none
            318506871931567616      26.515865     35.911797 9       none 9       none 9       none 0       SPSS 9       none 9       none 9       none 9       none 9       none       none
           4613863502423915008      47.500399    -84.722487 9       none 9       none 9       none 1       SPSS 9       none 9       none 9       none 9       none 9       none       none
           2941993086693170176      91.555844    -20.352097 9       none 9       none 9       none 1       SPSS 9       none 9       none 9       none 9       none 9       none       none
           5575007845317435648      95.802950    -37.691135 9       none 9       none 9       none 1       SPSS 9       none 9       none 9       none 9       none 9       none       none
            943770757800160384     101.907003     37.511683 9       none 9       none 9       none 0       SPSS 9       none 9       none 9       none 9       none 9       none       none
            990352495624317568     109.401271     58.405539 9       none 9       none 9       none 0       SPSS 9       none 9       none 9       none 9       none 9       none       none
           1139085117140997120     122.779466     79.906577 9       none 9       none 9       none 0       SPSS 9       none 9       none 9       none 0      MILES 9       none       none
           5757389920689415040     134.765009     -6.398338 9       none 9       none 9       none 0       SPSS 9       none 9       none 9       none 0      MILES 9       none       none
           3853478472249151616     147.465309      6.608414 9       none 9       none 9       none 0       SPSS 9       none 9       none 9       none 9       none 9       none       none
           1052266579499163392     157.203362     62.994640 9       none 9       none 9       none 0       SPSS 9       none 9       none 9       none 9       none 9       none       none
           3754712881779364992     158.426618    -11.694108 9       none 9       none 9       none 0       SPSS 9       none 9       none 9       none 9       none 9       none       none
            781931511003780096     164.988868     44.777837 9       none 9       none 9       none 0       SPSS 9       none 9       none 9       none 9       none 9       none       none
           3817965105665685504     167.747457      6.417567 9       none 9       none 9       none 1       SPSS 9       none 9       none 9       none 9       none 9       none       none
           4019458647338779648     174.270511     29.799469 9       none 9       none 9       none 0       SPSS 9       none 9       none 9       none 9       none 9       none       none
           3520997013687539712     183.543931    -17.238996 9       none 9       none 9       none 0       SPSS 9       none 9       none 9       none 9       none 9       none       none
           3685507214745543040     195.506612     -2.091556 9       none 9       none 9       none 0       SPSS 9       none 9       none 9       none 9       none 9       none       none
           6335641365117256192     227.442044     -4.753935 9       none 9       none 9       none 0       SPSS 9       none 9       none 9       none 9       none 9       none       none
           1639946061258413312     236.559091     62.443631 9       none 9       none 9       none 1       SPSS 9       none 9       none 9       none 9       none 9       none       none
           4412702764879270656     239.577172      2.050626 9       none 9       none 9       none 0       SPSS 9       none 9       none 9       none 9       none 9       none       none
           4328293291578459392     244.479377    -15.598551 9       none 9       none 9       none 0       SPSS 9       none 9       none 9       none 9       none 9       none       none
           1406378695954996352     247.068633     44.674219 9       none 9       none 9       none 1       SPSS 9       none 9       none 9       none 9       none 9       none       none
           4394929125059652736     257.446738      8.072212 9       none 9       none 9       none 1       SPSS 9       none 9       none 9       none 9       none 9       none       none
           4569481097095820032     263.171821     23.736171 9       none 9       none 9       none 0       SPSS 9       none 9       none 9       none 0      MILES 9       none       none
           4296558843393685632     297.956032      5.611752 9       none 9       none 9       none 0       SPSS 9       none 9       none 9       none 9       none 9       none       none
           1831553382794173824     308.589207     25.061316 9       none 9       none 9       none 1       SPSS 9       none 9       none 9       none 9       none 9       none       none
           4228176122142169600     310.067733      0.554844 9       none 9       none 9       none 0       SPSS 9       none 9       none 9       none 9       none 9       none       none
           1871118140493076224     312.278823     37.471228 9       none 9       none 9       none 1       SPSS 9       none 9       none 9       none 9       none 9       none       none
           6560067493827212544     333.549734    -49.324523 9       none 9       none 9       none 0       SPSS 9       none 9       none 9       none 9       none 9       none       none
           2011130908940738304     355.352498     59.408711 9       none 9       none 9       none 0       SPSS 9       none 9       none 9       none 9       none 9       none       none
           1926568573456342272     356.261579     44.666573 9       none 9       none 9       none 1       SPSS 9       none 9       none 9       none 9       none 9       none       none
           4994877094997259264       0.548424    -43.168440 9       none 9       none 9       none 0       SPSS 9       none 9       none 9       none 9       none 9       none       none
           2874319284171715968       1.884001     33.290728 9       none 9       none 9       none 1       SPSS 9       none 9       none 9       none 9       none 9       none       none
           2323394345824851584       5.378086    -26.436505 9       none 9       none 9       none 0       SPSS 9       none 9       none 9       none 9       none 9       none       none
           5027329077612492928      16.695319    -32.886837 9       none 9       none 9       none 0       SPSS 9       none 9       none 9       none 9       none 9       none       none
            458558784733311232      34.391094     57.113048 9       none 9       none 9       none 1       SPSS 9       none 9       none 9       none 9       none 9       none       none
            446003598888454400      49.349238     52.294604 9       none 9       none 9       none 0       SPSS 9       none 9       none 9       none 9       none 9       none       none
           3186021141200137472      69.448602     -8.826516 9       none 9       none 9       none 1       SPSS 9       none 9       none 9       none 9       none 9       none       none
