NGSL_id,source_id,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,phot_variable_flag,non_single_star,has_xp_continuous,phot_bp_n_obs,phot_rp_n_obs,ra_or,dec_or, radr3, decdr3,namecsv,bestfitFLAG,COMMENT,Sp,Teff,logg,FeH,EBV
HD052298,5504529287416164992,  6.7886977,  7.0279250,  6.3844395,  0.6434855,NOT_AVAILABLE,      0,true, 34, 32,     104.4393429999999938,     -52.6484659999999991,     104.4392650000000060,     -52.6501306999999983,HD052298.fits.csv,  0,OK,F8VFe-1CH-0.5,   6308.0,   4.29,  -0.32,   0.01
HD052973,3366754155291545344,  3.5395133,  3.9735370,  2.9866095,  0.9869275,VARIABLE,      0,false, 14, 13,     106.0272109999999941,      20.5702980000000011,     106.0271768000000066,      20.5702943000000005,HD052973.fits.csv,  0,SAT,G1Ib,   5701.0,   1.32,   0.12,   0.15
HD054361,3045373881522901632,  5.5002370,  6.9021082,  4.3648305,  2.5372777,VARIABLE,      0,false, 14, 14,     107.0143180000000029,     -11.9232759999999995,     107.0142883999999981,     -11.9232657000000000,HD054361.fits.csv,  0,C,C-N5,   2880.0,   0.00,   0.30,   0.09
HD055057,3111154810353133184,  5.3577409,  5.5100250,  5.0810947,  0.4289303,NOT_AVAILABLE,      0,false, 17, 15,     107.8483990000000006,      -0.3019290000000000,     107.8482805000000013,      -0.3019728000000000,HD055057.fits.csv,  0,VAR,F2IV,   7234.0,   3.87,   0.13,   0.01
HD055280,990705816813310336,  4.8958821,  5.4430327,  4.2090087,  1.2340240,NOT_AVAILABLE,      0,true, 28, 28,     108.9787670000000048,      59.6374690000000029,     108.9778826999999950,      59.6363181999999981,HD055280.fits.csv,  0,OK,K2III,   4751.0,   2.93,   0.10,   0.01
HD055693,5617564477239812864,  7.0260973,  7.3368769,  6.5453010,  0.7915759,NOT_AVAILABLE,      0,true, 69, 71,     108.2611380000000025,     -24.2255740000000017,     108.2606832000000026,     -24.2251176000000008,HD055693.fits.csv,  0,OK,G1.5V,   5914.0,   4.35,   0.29,   0.00
HD057118,2931284534938925696,  5.8939514,  6.2515869,  5.3306584,  0.9209285,NOT_AVAILABLE,      0,true, 56, 52,     109.7580030000000022,     -19.2803059999999995,     109.7579901999999947,     -19.2802894000000009,HD057118.fits.csv,  0,ESG,F2Ia,   7157.0,   0.89,  -0.17,   0.34
HD057727,870205595882108800,  4.7809563,  5.2454872,  4.1707387,  1.0747485,NOT_AVAILABLE,      0,false, 12, 11,     110.8687970000000007,      25.0505309999999994,     110.8684700000000021,      25.0504019999999983,HD057727.fits.csv,  0,OK,G8II,   4966.0,   2.82,  -0.17,   0.04
HD058343,3028075299446506880,  5.1530871,  5.1135283,  5.0956669,  0.0178614,VARIABLE,      0,true, 37, 37,     111.1674469999999957,     -16.2014719999999990,     111.1674241000000052,     -16.2015649999999987,HD058343.fits.csv,  0,Be,B2Vne,  17497.0,   3.29,   0.07,   0.18
HD058551,865962683591073408,  6.4124389,  6.6556129,  5.9978046,  0.6578083,NOT_AVAILABLE,      0,false, 12, 10,     111.7094019999999972,      21.5356519999999989,     111.7078970000000027,      21.5355616999999988,HD058551.fits.csv,  0,OK,F6V,   6246.0,   4.21,  -0.50,   0.03
HD059612,5618683092877834368,  4.7652264,  4.9221206,  4.4875326,  0.4345880,NOT_AVAILABLE,      0,true, 55, 48,     112.4642170000000050,     -23.0242879999999985,     112.4642041999999975,     -23.0242716999999999,HD059612.fits.csv,  0,ESG/BIN,A5/7Iab/II,   8306.0,   1.60,  -0.20,   0.05
HD060319,3169175179954291968,  8.7919350,  9.0645647,  8.3438540,  0.7207108,NOT_AVAILABLE,      0,true, 22, 21,     113.6462829999999968,      16.9011199999999988,     113.6463128000000040,      16.8998041999999984,HD060319.fits.csv,  1,OK,F8,   5907.0,   4.03,  -0.82,   0.03
HD061064,3057302723688977536,  5.0144424,  5.2520075,  4.6446981,  0.6073093,NOT_AVAILABLE,      0,false, 38, 34,     114.3195450000000051,      -4.1109799999999996,     114.3192446000000047,      -4.1109061000000002,HD061064.fits.csv,  0,VAR,F6III,   6568.0,   3.90,   0.06,   0.06
HD061603,867070063597368064,  5.3307362,  6.1877356,  4.4254737,  1.7622619,NOT_AVAILABLE,      0,false, 15, 14,     115.2438259999999985,      23.0185320000000004,     115.2437927999999943,      23.0184737999999989,HD061603.fits.csv,  0,OK,K5III,   3944.0,   1.53,   0.18,   0.13
HD062412,5613806071620843392,  5.3669548,  5.8538165,  4.7237411,  1.1300755,NOT_AVAILABLE,      0,true, 50, 44,     115.7006350000000054,     -26.3513260000000002,     115.7006190999999973,     -26.3514596999999995,HD062412.fits.csv,  1,OK,K1III,   4913.0,   2.67,   0.04,   0.05
HD062613,1139252071109797760,  6.3770027,  6.7352443,  5.8448272,  0.8904171,NOT_AVAILABLE,      0,true, 36, 32,     119.0717829999999964,      80.2655429999999939,     119.0592711999999977,      80.2659395999999958,HD062613.fits.csv,  0,OK,G9,   5489.0,   4.53,  -0.12,   0.00
HD063077,5588607120530408832,  5.1940136,  5.5013371,  4.7056036,  0.7957335,NOT_AVAILABLE,      0,true, 42, 40,     116.3954959999999943,     -34.1725789999999989,     116.3943112000000042,     -34.1649618000000004,HD063077.fits.csv,  0,OK,F9V,   5790.0,   4.00,  -0.79,   0.01
HD063791,1085188633398350336,  7.6043205,  8.1059761,  6.9265032,  1.1794729,NOT_AVAILABLE,      0,true, 56, 53,     118.6196860000000015,      62.1363270000000014,     118.6192518000000007,      62.1359439000000009,HD063791.fits.csv,  0,OK,G0,   5015.0,   2.57,  -1.47,   0.16
HD064412,1081294682905348608,  8.6089449,  8.9082212,  8.1321402,  0.7760811,NOT_AVAILABLE,      0,true, 51, 50,     119.1841540000000066,      56.2056389999999979,     119.1831032000000050,      56.2040901000000019,HD064412.fits.csv,  0,OK,G0,   5688.0,   4.05,  -0.73,   0.02
HD065228,5711199471578643200,  4.0176034,  4.3853807,  3.4772661,  0.9081147,NOT_AVAILABLE,      0,true, 57, 55,     119.2147449999999935,     -22.8801209999999990,     119.2146294000000069,     -22.8800917999999989,HD065228.fits.csv,  0,SAT,F7II,   5992.0,   1.43,   0.10,   0.09
HD065354,5593650614728594176,  6.2701755,  7.1114163,  5.3749967,  1.7364197,NOT_AVAILABLE,      0,true, 34, 34,     119.2626020000000011,     -34.3784319999999965,     119.2625879999999938,     -34.3784051000000019,HD065354.fits.csv,  0,OK,K3III,   4146.0,   1.34,   0.07,   0.25
HD065714,682015625213452160,  5.6202106,  6.1023998,  4.9765635,  1.1258364,NOT_AVAILABLE,      0,false, 25, 26,     120.2328040000000016,      25.3928380000000011,     120.2328858999999994,      25.3928693999999986,HD065714.fits.csv,  0,OK,G8III,   4908.0,   2.21,   0.15,   0.03
HD067230,3097693248973438464,  7.5888882,  7.7522483,  7.2982540,  0.4539943,NOT_AVAILABLE,      0,true, 46, 45,     121.8239090000000004,       7.2831109999999999,     121.8237187000000006,       7.2830618999999999,HD067230.fits.csv,  0,OK,kA9hA9mF5II-III,   6652.0,   4.00,   0.00,   0.01
HD067390,929015208675675520,  9.4535952,  9.5981073,  9.1602049,  0.4379025,VARIABLE,      0,false, 24, 24,     122.3989420000000052,      44.4715599999999966,     122.3988721999999996,      44.4714373999999992,HD067390.fits.csv,  0,VAR,F2,   7142.0,   3.96,   0.00,   0.06
HD067523,5698015743046182272,  2.7505891,  3.3020041,  2.5121741,  0.7898300,NOT_AVAILABLE,      0,true, 35, 35,     121.8860370000000017,     -24.3043240000000011,     121.8856300000000061,     -24.3041155999999994,HD067523.fits.csv,  0,SAT,F5IIkF2IImF5II,   6671.0,   3.15,   0.39,   0.00
HD068988,1090159839002347136,  8.0585203,  8.3683243,  7.5800834,  0.7882409,NOT_AVAILABLE,      0,true, 53, 51,     124.5923860000000047,      61.4607209999999995,     124.5935800999999969,      61.4608561000000009,HD068988.fits.csv,  0,planet,G1V,   5755.0,   4.00,   0.22,   0.03
HD069083A,5541217413464157696,  8.0646811,  8.5001183,  7.4535880,  1.0465302,NOT_AVAILABLE,      0,true, 45, 46,     123.4828300000000070,     -37.6784650000000028,     123.4827758999999929,     -37.6784338000000005,HD069083.fits.csv,  0,DMS,K0/1III+F/G,   5423.0,   2.00,  -0.85,   0.21
HD069830,5726982995343100928,  5.7552195,  6.1396432,  5.2034183,  0.9362249,NOT_AVAILABLE,      0,true, 32, 31,     124.5997789999999981,     -12.6321689999999993,     124.6010488000000009,     -12.6365618000000008,HD069830.fits.csv,  0,planet,G8:V,   5402.0,   4.45,  -0.06,   0.00
HD071160,5546929513812569856,  7.4578977,  8.2379265,  6.5976930,  1.6402335,NOT_AVAILABLE,      2,true, 55, 55,     126.1660600000000017,     -32.9240390000000005,     126.1659577000000070,     -32.9240481000000003,HD071160.fits.csv,  0,BIN,K3/4III,   4097.0,   1.87,   0.07,   0.14
HD071369,1041808368494264576,  3.1493552,  3.7428923,  2.6214180,  1.1214743,NOT_AVAILABLE,      0,true, 49, 49,     127.5661269999999945,      60.7181700000000006,     127.5649113000000057,      60.7176897000000011,HD071369.fits.csv,  0,planet,G5III:,   5300.0,   2.67,   0.06,   0.01
HD072184,910913124113802880,  5.5829811,  6.1292868,  4.8837266,  1.2455602,NOT_AVAILABLE,      0,true, 37, 36,     128.2290759999999921,      38.0163719999999969,     128.2285053999999889,      38.0156046000000032,HD072184.fits.csv,  0,BIN,K1.5III-IIIb,   4643.0,   2.84,   0.23,   0.04
HD072324,678420806306593536,  6.0869074,  6.5826421,  5.4308424,  1.1517997,NOT_AVAILABLE,      0,true, 34, 34,     128.2504329999999868,      24.0847949999999997,     128.2501244999999983,      24.0845894999999999,HD072324.fits.csv,  0,OK,G9III,   4858.0,   2.32,   0.05,   0.05
HD072505,603285369983980288,  5.9315128,  6.5063882,  5.2094364,  1.2969518,NOT_AVAILABLE,      0,true, 25, 25,     128.4376910000000009,      13.2573120000000007,     128.4375521000000049,      13.2571008999999993,HD072505.fits.csv,  0,OK,K0III,   4596.0,   2.81,   0.27,   0.08
HD072968,5753752736224380544,  5.7070866,  5.6974487,  5.6921878,  0.0052609,NOT_AVAILABLE,      0,true, 35, 29,     128.8674949999999910,      -7.9822920000000002,     128.8673995999999988,      -7.9822256999999999,HD072968.fits.csv,  0,VAR,A1VpSrCr,   9645.0,   3.60,   0.83,   0.00
HD073710,661297080936069632,  6.1761169,  6.6616106,  5.5287657,  1.1328449,NOT_AVAILABLE,      0,true, 25, 23,     130.0920270000000016,      19.6699370000000009,     130.0918557999999905,      19.6698747999999988,HD073710.fits.csv,  0,OK,G9III-IIIb,   4906.0,   2.54,   0.23,   0.05
HD074088,5300811257630147200,  6.0645432,  6.9814963,  5.1217661,  1.8597302,NOT_AVAILABLE,      0,true, 39, 37,     129.6160849999999982,     -62.8432389999999970,     129.6161610000000053,     -62.8432230000000018,HD074088.fits.csv,  1,OK,K4III,   4015.0,   1.69,  -0.26,   0.28
HD074462,1093220673214868224,  8.3604040,  8.9135666,  7.6450539,  1.2685127,NOT_AVAILABLE,      0,true, 72, 69,     132.0860490000000027,      67.4499689999999958,     132.0866804999999999,      67.4495512999999960,HD074462.fits.csv,  0,OK,G5IV,   4761.0,   1.83,  -1.33,   0.04
HD074721,608373012147745920,  8.6919088,  8.7068205,  8.6301823,  0.0766382,NOT_AVAILABLE,      0,true, 47, 46,     131.4969240000000070,      13.2634980000000002,     131.4967379999999935,      13.2629839000000000,HD074721.fits.csv,  0,OK,A0V,   8475.0,   3.35,  -1.47,   0.02
HD075732,704967037090946688,  5.7326808,  6.1556811,  5.1470094,  1.0086718,NOT_AVAILABLE,      0,true, 44, 42,     133.1492140000000006,      28.3308210000000003,     133.1467605999999932,      28.3297829999999990,HD075732.fits.csv,  0,planet,K0IV-V,   5320.0,   4.35,   0.33,   0.00
HD076291,1010211835989049344,  5.4051661,  5.9686146,  4.6877403,  1.2808743,NOT_AVAILABLE,      0,true, 39, 42,     134.2081340000000012,      45.6316470000000010,     134.2073369000000014,      45.6314477000000025,HD076291.fits.csv,  0,OK,K1IV,   4609.0,   2.81,  -0.03,   0.07
HD076932,5730371484020807808,  5.6518154,  5.9369235,  5.1942225,  0.7427011,NOT_AVAILABLE,      0,true, 30, 29,     134.6830530000000010,     -16.1327239999999996,     134.6841793000000109,     -16.1317781999999994,HD076932.fits.csv,  0,OK,G2VFe-1.8CH-1,   5894.0,   4.07,  -0.90,   0.03
HD077800,1068971975056597632,  4.5617146,  5.4014959,  3.6682961,  1.7331998,NOT_AVAILABLE,      0,true, 54, 54,     137.0979199999999878,      66.8732370000000031,     137.0976608999999939,      66.8730532999999951,HD077800.fits.csv,  0,OK,K5III,   3940.0,   1.66,  -0.23,   0.05
HD078209,1016370651589755904,  4.4058981,  4.5350676,  4.1506362,  0.3844314,NOT_AVAILABLE,      0,true, 41, 38,     137.2177399999999921,      51.6046479999999974,     137.2167559000000097,      51.6045005000000003,HD078209.fits.csv,  0,OK,kA3VmF5IIISr,   7099.0,   4.20,   0.24,   0.00
HD078316,592021045155272832,  5.1893725,  5.1580377,  5.2549939, -0.0969563,NOT_AVAILABLE,      0,true, 44, 36,     136.9367090000000076,      10.6682020000000009,     136.9366237000000126,      10.6681460999999995,HD078316.fits.csv,  0,VAR,B8IIImnp,  12279.0,   2.94,   0.22,   0.01
HD078362,1043382731705599360,  4.5654550,  4.7434320,  4.2872796,  0.4561524,NOT_AVAILABLE,      1,true, 66, 62,     137.7293349999999919,      63.5136290000000017,     137.7303870000000074,      63.5133604000000034,HD078362.fits.csv,  0,BIN,F6IIIn,   7343.0,   3.86,   0.57,   0.06
HD078647,none,  0.0000000,  0.0000000,  0.0000000,  0.0000000,none,      0,none,  0,  0,     136.9989909999999895,     -43.4325910000000022,       0.0000000000000000,       0.0000000000000000,none.csv,  0,SAT,K4Ib,   4235.0,   1.40,   0.23,   0.06
HD079158,817013387993056640,  5.2414556,  5.1993136,  5.3402667, -0.1409531,NOT_AVAILABLE,      0,true, 36, 29,     138.4508889999999894,      43.2178279999999972,     138.4507038000000136,      43.2176893000000035,HD079158.fits.csv,  0,VAR,B9IVpHgMn,  12737.0,   3.09,   0.49,   0.00
HD079349,5326028110134118272,  7.8593545,  8.7712374,  6.9188161,  1.8524213,NOT_AVAILABLE,      0,true, 57, 56,     137.9293220000000133,     -48.7731830000000031,     137.9291169999999909,     -48.7731096999999991,HD079349.fits.csv,  1,OK,K5/M0IV,   3884.0,   1.79,   0.04,   0.11
HD079469,3845263368043470080,  3.8813465,  3.8505359,  3.8887017, -0.0381658,NOT_AVAILABLE,      0,true, 23, 24,     138.5911099999999863,       2.3143440000000002,     138.5916813999999988,       2.3128882000000002,HD079469.fits.csv,  0,SAT,B9.5V+DA1.6,   8691.0,   3.23,  -1.48,   0.00
HD080607,1019003329101872896,  8.9621916,  9.3390350,  8.4188404,  0.9201946,NOT_AVAILABLE,      0,true, 42, 41,     140.6655700000000024,      50.6038759999999996,     140.6659381000000053,      50.6039200000000022,HD080607.fits.csv,  0,BIN,G5,   5389.0,   3.99,   0.35,   0.01
HD081797,none,  0.0000000,  0.0000000,  0.0000000,  0.0000000,none,      0,none,  0,  0,     141.8968450000000132,      -8.6585999999999999,       0.0000000000000000,       0.0000000000000000,none.csv,  0,SAT,K3IIIa,   4186.0,   1.73,   0.07,   0.12
HD081937,1064092789129355136,  3.5820162,  3.7968562,  3.2501216,  0.5467346,NOT_AVAILABLE,      0,true, 71, 68,     142.8821199999999862,      63.0618610000000004,     142.8831747000000121,      63.0619790000000009,HD081937.fits.csv,  0,SAT,F0V,   7097.0,   3.87,   0.17,   0.01
HD082328,1018776176872261248,  3.0717425,  3.5151834,  2.6866081,  0.8285754,NOT_AVAILABLE,      0,true, 31, 30,     143.2143069999999909,      51.6773000000000025,     143.2075398000000064,      51.6749060000000000,HD082328.fits.csv,  0,SAT,F7V,   6371.0,   3.80,  -0.13,   0.03
HD082395,589907543288859264,  4.6827707,  5.2101512,  4.0100369,  1.2001143,NOT_AVAILABLE,      0,true, 49, 47,     142.9864169999999888,      11.2998230000000000,     142.9859609000000091,      11.2994549000000006,HD082395.fits.csv,  0,OK,G9.5III,   4823.0,   2.79,   0.04,   0.10
HD082734,5676911545051183872,  4.7525730,  5.2439470,  4.1083870,  1.1355600,NOT_AVAILABLE,      0,true, 37, 36,     143.3019160000000056,     -21.1157220000000017,     143.3018185999999901,     -21.1156550000000003,HD082734.fits.csv,  1,OK,K0III,   4935.0,   2.50,   0.26,   0.05
HD083632,646645946761688704,  7.5878162,  8.3202734,  6.7545395,  1.5657339,NOT_AVAILABLE,      0,true, 47, 44,     145.1419040000000109,      26.0038799999999988,     145.1416499999999985,      26.0036588000000002,HD083632.fits.csv,  0,ChP,K2III,   4138.0,   1.36,  -0.87,   0.02
HD085380,3820160280630444672,  6.2955823,  6.5758076,  5.8455710,  0.7302365,NOT_AVAILABLE,      0,false, 21, 20,     147.8400650000000098,      -6.1819240000000004,     147.8394973999999991,      -6.1816833000000004,HD085380.fits.csv,  0,OK,G1V,   5957.0,   3.98,  -0.06,   0.04
HD086322,1127168988075416192,  6.6281629,  7.1381226,  5.9583025,  1.1798201,NOT_AVAILABLE,      0,true, 40, 38,     150.4971559999999897,      74.7590909999999980,     150.4962912999999958,      74.7589260000000024,HD086322.fits.csv,  1,OK,K1III,   4804.0,   2.53,  -0.05,   0.07
HD086986,615540938902909440,  7.9642005,  8.0295506,  7.8065462,  0.2230043,NOT_AVAILABLE,      0,true, 30, 29,     150.6231929999999863,      14.5569970000000009,     150.6238596999999970,      14.5560670000000005,HD086986.fits.csv,  1,OK,A1V,   8031.0,   3.57,  -1.47,   0.04
HD087140,852644127442948096,  8.7631197,  9.1551552,  8.1831627,  0.9719925,NOT_AVAILABLE,      0,true, 43, 45,     151.1799200000000098,      54.3453960000000009,     151.1808134999999993,      54.3452770000000029,HD087140.fits.csv,  0,OK,K0,   5145.0,   2.75,  -1.73,   0.03
HD087646,623313901995781632,  7.9994578,  8.2305756,  7.4346261,  0.7959495,NOT_AVAILABLE,      0,true, 26, 28,     151.6699179999999956,      17.8950959999999988,     151.6695320999999979,      17.8949745000000000,HD087646.fits.csv,  0,DMS/planet,G2V,   5800.0,   4.38,   0.16,   0.02
HD087737,622052899598187392,  3.4907143,  3.5431592,  3.4167209,  0.1264384,NOT_AVAILABLE,      0,true, 20, 21,     151.8331330000000037,      16.7626610000000014,     151.8331297999999947,      16.7626604000000015,HD087737.fits.csv,  0,SAT,A0Ib,  11522.0,   2.11,   0.19,   0.01
HD088609,851658896305185024,  8.2698507,  8.8148499,  7.5582795,  1.2565703,NOT_AVAILABLE,      0,true, 50, 45,     153.6207719999999881,      53.5609290000000016,     153.6207995000000039,      53.5607836000000006,HD088609.fits.csv,  0,ChP,G5IIIw,   4667.0,   1.50,  -2.10,   0.01
HD089388,5253347574087339776,  2.8710227,  3.8724155,  2.3154151,  1.5570004,NOT_AVAILABLE,      0,false, 23, 23,     154.2707299999999861,     -61.3323019999999985,     154.2704942999999957,     -61.3322787999999974,HD089388.fits.csv,  0,SAT,K2.5II,   4500.0,   1.60,   0.54,   0.38
HD090862,3890172886119687680,  8.1287823,  8.9250402,  7.2591348,  1.6659055,NOT_AVAILABLE,      0,true, 21, 21,     157.4350719999999910,      16.9799849999999992,     157.4350747999999953,      16.9799822999999996,HD090862.fits.csv,  0,OK,K2,   4129.0,   1.70,  -0.39,   0.17
HD091316,3870025847369674624,  3.8256657,  3.7442591,  3.9245017, -0.1802425,NOT_AVAILABLE,      0,false, 14, 14,     158.2027980000000014,       9.3065859999999994,     158.2027646999999888,       9.3065701000000001,HD091316.fits.csv,  0,SAT,B1IbNstr,  21576.0,   3.01,  -0.06,   0.02
HD093329,3871997546595984000,  8.7598248,  8.8028727,  8.6421576,  0.1607151,NOT_AVAILABLE,      0,true, 22, 22,     161.6526849999999911,      11.1841240000000006,     161.6525397000000055,      11.1835170000000002,HD093329.fits.csv,  0,OK,A0,   8127.0,   3.45,  -1.45,   0.02
HD093813,3557567320183657472,  2.7356641,  3.6567402,  2.2684374,  1.3883028,NOT_AVAILABLE,      0,false, 23, 23,     162.4062030000000050,     -16.1936490000000006,     162.4066310999999985,     -16.1927598000000010,HD093813.fits.csv,  0,SAT,K1.5IIIHdel-0.5,   4456.0,   2.36,  -0.10,   0.11
HD094028,3988038079645800960,  8.0763521,  8.3327513,  7.6416845,  0.6910667,NOT_AVAILABLE,      0,false, 18, 16,     162.8671889999999962,      20.2774900000000002,     162.8659566000000041,      20.2754620000000010,HD094028.fits.csv,  0,OK,F8,   5982.0,   4.09,  -1.54,   0.02
HD094765,3865002247461685248,  7.1133318,  7.5783753,  6.4833870,  1.0949883,NOT_AVAILABLE,      0,true, 24, 24,     164.1283300000000054,       7.3884749999999997,     164.1271787000000018,       7.3881303000000003,HD094765.fits.csv,  0,VAR,K0V,   5033.0,   4.58,   0.12,   0.00
HD095241,778542919245424128,  5.8764143,  6.1759162,  5.4066787,  0.7692375,NOT_AVAILABLE,      0,true, 22, 20,     165.0861840000000029,      42.9117019999999982,     165.0855329999999981,      42.9111730999999992,HD095241.fits.csv,  0,BIN,F9V,   5778.0,   3.78,  -0.47,   0.03
HD095418,856096765753549056,  2.3985364,  3.0090785,  2.5155010,  0.4935775,NOT_AVAILABLE,      0,false, 19, 18,     165.4603189999999984,      56.3824260000000024,     165.4609742000000097,      56.3825774999999965,HD095418.fits.csv,  0,SAT,A1IVps,   8734.0,   3.68,  -0.76,   0.00
HD095735,762815470562110464,  6.5511718,  7.6911216,  5.4755130,  2.2156086,NOT_AVAILABLE,      0,true, 21, 21,     165.8341450000000066,      35.9698819999999984,     165.8309596999999940,      35.9486530000000002,HD095735.fits.csv,  0,VAR/planet,M2+V,   3574.0,   4.73,  -0.93,   0.00
HD095849,3804603462407805824,  5.5984464,  6.1913157,  4.8682432,  1.3230724,NOT_AVAILABLE,      0,false, 19, 16,     165.9024679999999989,      -0.0008290000000000,     165.9021984999999972,      -0.0008219000000000,HD095849.fits.csv,  0,OK,K2III,   4526.0,   2.38,   0.21,   0.06
HD096446,5338490937045044096,  6.6696572,  6.5821815,  6.7981167, -0.2159352,VARIABLE,      1,true, 40, 40,     166.5242570000000057,     -59.9498710000000017,     166.5241672999999878,     -59.9498646999999991,HD096446.fits.csv,  0,VAR,B2IIIp,  20086.0,   3.59,   0.06,   0.07
HD097633,3970052886914547712,  3.3396249,  3.4416852,  3.2700076,  0.1716776,NOT_AVAILABLE,      0,false, 11, 11,     168.5600180000000137,      15.4295709999999993,     168.5597444999999936,      15.4292213999999994,HD097633.fits.csv,  0,SAT,A2IV,   8790.0,   3.59,  -0.64,   0.00
HD99491,3812355328621651328,  6.2983956,  6.6826992,  5.7454982,  0.9372010,NOT_AVAILABLE,      0,false, 29, 29,     171.6888399999999990,       3.0131000000000001,     171.6856095999999923,       3.0139033999999998,HD099481.fits.csv,  0,OK,G9IV-V,   5412.0,   4.34,   0.31,   0.01
HD099492,3812355294262255104,  7.2712369,  7.7825146,  6.6067200,  1.1757946,NOT_AVAILABLE,      0,false, 18, 16,     171.6928269999999941,       3.0063209999999998,     171.6895858000000032,       3.0071593000000001,HD099492B.fits.csv,  0,planet,K3,   5006.0,   4.56,   0.20,   0.01
HD099648,3812336190247422336,  4.6794124,  5.1843038,  4.0304828,  1.1538210,NOT_AVAILABLE,      0,false, 22, 20,     171.9843329999999924,       2.8562669999999999,     171.9844062999999892,       2.8562172000000001,HD099648.fits.csv,  0,OK,G8-IIIa,   4970.0,   2.25,  -0.01,   0.09
HD101013,791573953103454848,  5.8898339,  6.3768210,  5.2371278,  1.1396933,NOT_AVAILABLE,      0,true, 64, 57,     174.4708359999999914,      50.6181869999999989,     174.4704878000000008,      50.6180913000000032,HD101013.fits.csv,  0,BIN,G9:IIIb:Ba2.5,   5043.0,   2.93,   0.12,   0.23
HD101107,772751550983964928,  5.4570312,  5.6534481,  5.1728420,  0.4806061,NOT_AVAILABLE,      0,true, 33, 29,     174.5857059999999876,      43.6254330000000010,     174.5848147000000097,      43.6252716999999990,HD101107.fits.csv,  0,OK,F2V,   7036.0,   4.09,  -0.02,   0.03
HD102212,3897724469419137664,  3.3209586,  4.3236599,  2.4867687,  1.8368912,NOT_AVAILABLE,      0,false, 19, 19,     176.4648310000000038,       6.5293729999999996,     176.4647372999999959,       6.5285618000000003,HD102212.fits.csv,  0,SAT,M1III,   3738.0,   1.55,  -0.41,   0.04
HD102780,3976183763750977920,  7.5150013,  8.4566269,  6.5543976,  1.9022293,NOT_AVAILABLE,      0,true, 29, 29,     177.5334919999999954,      20.2870640000000009,     177.5334982999999909,      20.2870771000000012,HD102780.fits.csv,  0,OK,K2,   3835.0,   1.64,  -0.20,   0.17
HD103036,3598629681434887040,  7.7706304,  8.5011387,  6.9415183,  1.5596204,VARIABLE,      0,false, 48, 48,     177.9587970000000041,      -5.7622730000000004,     177.9586413000000107,      -5.7624838000000000,HD103036.fits.csv,  0,VAR,G3Ibp,   4688.0,   1.64,  -1.40,   0.27
HD104304,3575733210781078016,  5.3550773,  5.7311568,  4.8056283,  0.9255285,NOT_AVAILABLE,      0,true, 46, 39,     180.1852550000000122,     -10.4461259999999996,     180.1856292999999880,     -10.4482719999999993,HD104304.fits.csv,  0,OK,G8IV,   5506.0,   4.42,   0.31,   0.00
HD104340,3494296713837892352,  7.7186117,  8.4206104,  6.9031949,  1.5174155,NOT_AVAILABLE,      0,true, 76, 73,     180.2386099999999942,     -21.2507720000000013,     180.2385558999999944,     -21.2509763000000014,HD104340.fits.csv,  0,VAR,G6/8IIICNII,   4600.0,   1.20,  -1.15,   0.05
HD105452,3489338019475637760,  3.9466290,  4.1181154,  3.6199741,  0.4981413,NOT_AVAILABLE,      0,true, 45, 44,     182.1034019999999884,     -24.7288749999999986,     182.1038797999999872,     -24.7290534999999991,HD105452.fits.csv,  0,SAT,F1V,   7049.0,   4.11,  -0.21,   0.03
HD105740,3922579891837578112,  8.0908365,  8.6079464,  7.4067712,  1.2011752,NOT_AVAILABLE,      0,false, 38, 37,     182.5706840000000000,      16.3703749999999992,     182.5705649999999878,      16.3699589000000003,HD105740.fits.csv,  0,OK,G9III,   4771.0,   2.77,  -0.69,   0.06
HD106304,6149244697914619392,  9.0478306,  9.0545721,  9.0023232,  0.0522490,NOT_AVAILABLE,      0,true, 59, 57,     183.4731669999999895,     -40.8735199999999992,     183.4726413999999863,     -40.8740358000000015,HD106304.fits.csv,  0,OK,B9V,   8675.0,   2.85,  -1.63,   0.01
HD106516,3581001280225616128,  6.0030136,  6.2106419,  5.5691791,  0.6414628,NOT_AVAILABLE,      0,true, 27, 29,     183.7939890000000105,     -10.3123989999999992,     183.7941395999999941,     -10.3169115999999992,HD106516.fits.csv,  0,BIN,F9VFe-1.7CH-0.7,   6236.0,   4.20,  -0.70,   0.02
HD107582,1583372923833491968,  8.0722179,  8.3938704,  7.5663018,  0.8275685,NOT_AVAILABLE,      0,true, 43, 46,     185.3672589999999900,      61.7472690000000028,     185.3645586000000094,      61.7461377999999996,HD107582.fits.csv,  0,BIN,G3,   5540.0,   4.13,  -0.72,   0.02
HD108629,4011700153991782144,  7.6582766,  8.8435068,  6.5692854,  2.2742214,NOT_AVAILABLE,      0,true, 30, 31,     187.1362349999999992,      29.5898889999999994,     187.1361273999999923,      29.5898314999999990,HD108629.fits.csv,  0,VAR,K4III,   3580.0,   1.00,  -1.08,   0.02
HD108945,3959965486205062528,  5.4305024,  5.4500885,  5.3686724,  0.0814161,NOT_AVAILABLE,      0,false, 27, 26,     187.7523349999999880,      24.5671679999999988,     187.7522744999999986,      24.5671254999999995,HD108945.fits.csv,  0,VAR,A2pv,   8906.0,   4.19,  -1.48,   0.01
